FIPS,NAME,QNAME,STATE,Geo_SUMLEV,Geo_LOGRECNO,REGION,DIVISION,STATEFIPS,Geo_CBSA,CBSA_Sizecode,CSA,Geo_AREALAND,Geo_AREAWATR,HousUnit,Geo_INTPTLAT,Geo_INTPTLON,Geo_LSADC,Geo_PARTFLAG,Geo_STATENS,Geo_CSASC,Geo_MEMI,TotPop,White,Black,AIAN,Asian,NHPI,Latinx,NatB,FB
5147900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part)","Washington-Arlington-Alexandria, Virginia",VA,320,329442,3,5,51,47900,23,548,7828418644,172484302,1012030,38.7739145,-77.4678338,M1,P,1779803,23,1,2623079,1525381,304219,5442,308586,1990,393356,2029113,604863
5149020,"Winchester, VA-WV Metro Area (part)","Winchester, Virginia",VA,320,329477,3,5,51,49020,18,548,1094862314,5262029,43218,39.1831045,-78.2147513,M1,P,1779803,23,1,104508,85675,5850,219,1558,33,9209,97271,7456
5413220,"Beckley, WV Micro Area","Beckley, West Virginia",WV,320,155693,3,5,54,13220,17,138,1567850996,10350469,35931,37.7708416,-81.226184,M2,W,1779805,18,2,78859,69246,6390,180,715,23,996,77604,1248
5414140,"Bluefield, WV-VA Micro Area (part)","Bluefield, West Virginia",WV,320,155696,3,5,54,14140,18,999,1085187156,4482333,30115,37.3490004,-81.1436861,M2,P,1779805,0,2,62264,56711,3740,135,323,2,480,61577,674
5416620,"Charleston, WV Metro Area","Charleston, West Virginia",WV,320,155699,3,5,54,16620,19,999,6546817687,49686979,141585,38.3274283,-81.6751196,M1,W,1779805,0,1,304284,279242,14574,573,2443,64,2522,300030,3965
5417220,"Clarksburg, WV Micro Area","Clarksburg, West Virginia",WV,320,155706,3,5,54,17220,17,242,2353000625,10811585,42918,39.3002713,-80.3367344,M2,W,1779805,18,2,94196,89932,1347,188,394,16,1065,93282,713
5419060,"Cumberland, MD-WV Metro Area (part)","Cumberland, West Virginia",WV,320,155711,3,5,54,19060,18,999,849075073,3595249,13039,39.4470656,-78.9226142,M1,P,1779805,0,1,28212,26742,769,34,110,1,202,27965,84
5421900,"Fairmont, WV Micro Area","Fairmont, West Virginia",WV,320,155713,3,5,54,21900,17,242,799620921,7207890,26463,39.4886979,-80.1967531,M2,W,1779805,18,2,56418,52874,1838,101,281,5,514,55783,677
5425180,"Hagerstown-Martinsburg, MD-WV Metro Area (part)","Hagerstown-Martinsburg, West Virginia",WV,320,155716,3,5,54,25180,19,999,1425049909,2475685,54515,39.4981764,-78.0707412,M1,P,1779805,0,1,121710,106328,7330,285,910,33,4144,118283,3634
5426580,"Huntington-Ashland, WV-KY-OH Metro Area (part)","Huntington-Ashland, West Virginia",WV,320,155720,3,5,54,26580,19,999,2038318275,34006781,65396,38.3458674,-82.4040519,M1,P,1779805,0,1,138800,129226,4791,315,1003,25,1264,136443,2070
5434060,"Morgantown, WV Metro Area","Morgantown, West Virginia",WV,320,155724,3,5,54,34060,18,999,2612952673,21760236,58335,39.5656878,-79.8482757,M1,W,1779805,0,1,129709,118855,3796,193,2977,52,1921,125121,4767
5436060,"Oak Hill, WV Micro Area","Oak Hill, West Virginia",WV,320,155728,3,5,54,36060,16,138,1713406009,17606569,21618,38.0327436,-81.1252606,M2,W,1779805,18,2,46039,42763,2097,91,89,5,402,45754,246
5437620,"Parkersburg-Marietta-Vienna, WV-OH Metro Area (part)","Parkersburg-Marietta-Vienna, West Virginia",WV,320,155731,3,5,54,37620,18,999,1887769364,44567698,46836,39.2503377,-81.453418,M1,P,1779805,0,1,100278,96316,1045,207,486,29,831,99508,726
5438580,"Point Pleasant, WV-OH Micro Area (part)","Point Pleasant, West Virginia",WV,320,155737,3,5,54,38580,17,999,1115632960,36174753,13006,38.8218416,-82.0433995,M2,P,1779805,0,2,27324,26618,171,39,89,12,119,27130,112
5444600,"Steubenville-Weirton, OH-WV Metro Area (part)","Steubenville-Weirton, West Virginia",WV,320,155740,3,5,54,44600,18,999,444995993,22599973,25508,40.4012485,-80.5877239,M1,P,1779805,0,1,54745,52384,981,52,175,10,477,54112,503
5447900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area (part)","Washington-Arlington-Alexandria, West Virginia",WV,320,155744,3,5,54,47900,23,548,542951079,5274680,22037,39.3021081,-77.8404382,M1,P,1779805,23,1,53498,45565,3445,115,605,30,2489,51335,2210
5448540,"Wheeling, WV-OH Metro Area (part)","Wheeling, West Virginia",WV,320,155748,3,5,54,48540,18,999,1065135625,25710376,37090,39.9907989,-80.693808,M1,P,1779805,0,1,77550,73406,1789,99,482,7,627,76455,845
5449020,"Winchester, VA-WV Metro Area (part)","Winchester, West Virginia",WV,320,155752,3,5,54,49020,18,548,1658236572,11343541,13688,39.3224392,-78.6338082,M1,P,1779805,23,1,23964,23146,225,49,50,15,242,23645,146
